Client_ID;Credit_ID;Agence;Type_Credit;Date_Realisation;Montant_Initial;Duree_Mois;Taux;Assurance;Echeance_Mensuelle
CLI-3199;CRE-3199;Epinal;Consommation;2020-03-01;18878;50;5.66;1;466.6
CLI-3200;CRE-3200;Strasbourg;Consommation;2019-05-19;21406;31;6.35;0;803.79
CLI-3201;CRE-3201;Epinal;Consommation;2020-03-13;10069;30;6.51;1;390.26
CLI-3202;CRE-3202;Mulhouse;Habitat;2021-08-03;253619;187;3.3;1;2053.7
CLI-3203;CRE-3203;Mulhouse;Habitat;2020-09-23;414549;199;3.67;0;3350.99
CLI-3204;CRE-3204;Strasbourg;Habitat;2019-03-08;442677;196;3.51;1;3553.39
CLI-3205;CRE-3205;Strasbourg;Habitat;2022-07-02;436029;215;3.94;1;3459.67
CLI-3206;CRE-3206;Strasbourg;Consommation;2021-12-03;22818;27;7.42;0;986.2
CLI-3207;CRE-3207;Mulhouse;Habitat;2019-02-23;336272;210;4.07;0;2741.82
CLI-3208;CRE-3208;Mulhouse;Consommation;2021-01-16;14999;34;7.04;0;529.14
CLI-3209;CRE-3209;Colmar;Consommation;2020-10-02;17735;14;6.11;1;1357.09
CLI-3210;CRE-3210;Mulhouse;Habitat;2019-04-16;160405;212;3.73;1;1255.22
CLI-3211;CRE-3211;Strasbourg;Habitat;2022-10-18;428070;243;3.08;1;2860.32
CLI-3212;CRE-3212;Strasbourg;Auto;2019-08-13;26038;39;5.89;1;795.44
CLI-3213;CRE-3213;Strasbourg;Habitat;2020-12-12;253438;203;3.86;1;2063.69
CLI-3214;CRE-3214;Colmar;Habitat;2022-10-18;217934;276;4.22;0;1556.02
CLI-3215;CRE-3215;Epinal;Habitat;2022-08-25;159099;194;3.61;0;1298.72
CLI-3216;CRE-3216;Colmar;Consommation;2022-07-04;10473;35;5.54;0;347.58
CLI-3217;CRE-3217;Mulhouse;Habitat;2021-08-30;373572;214;3.82;1;2934.87
CLI-3218;CRE-3218;Strasbourg;Habitat;2021-07-05;339001;265;4.03;1;2417.73
CLI-3219;CRE-3219;Mulhouse;Consommation;2022-09-30;8470;49;5.78;1;213.65
CLI-3220;CRE-3220;Epinal;Consommation;2022-01-16;10106;33;6.21;0;358.54
CLI-3221;CRE-3221;Epinal;Habitat;2019-02-17;429251;211;3.38;1;3243.42
CLI-3222;CRE-3222;Mulhouse;Auto;2019-06-07;40687;47;5.76;0;1060.98
CLI-3223;CRE-3223;Strasbourg;Habitat;2021-11-30;327795;191;3.92;1;2787.0
CLI-3224;CRE-3224;Epinal;Habitat;2021-01-03;179529;252;3.89;1;1294.39
CLI-3225;CRE-3225;Strasbourg;Habitat;2021-07-09;375102;206;3.92;1;3046.22
CLI-3226;CRE-3226;Strasbourg;Habitat;2022-04-16;337621;291;3.75;0;2215.28
CLI-3227;CRE-3227;Mulhouse;Habitat;2019-03-20;345701;259;3.94;1;2469.8
CLI-3228;CRE-3228;Epinal;Habitat;2021-01-01;239171;208;4.06;0;1959.06
CLI-3229;CRE-3229;Strasbourg;Consommation;2020-07-16;6829;13;7.24;1;566.51
CLI-3230;CRE-3230;Strasbourg;Consommation;2021-11-16;8311;28;6.81;0;343.99
CLI-3231;CRE-3231;Colmar;Habitat;2022-03-25;329336;183;3.55;1;2773.94
CLI-3232;CRE-3232;Strasbourg;Habitat;2019-03-05;172525;280;3.94;1;1182.62
CLI-3233;CRE-3233;Strasbourg;Consommation;2020-06-18;14770;26;6.31;1;645.74
CLI-3234;CRE-3234;Strasbourg;Auto;2020-06-05;30311;52;5.43;0;720.06
CLI-3235;CRE-3235;Mulhouse;Habitat;2021-02-26;207925;282;3.81;1;1397.48
CLI-3236;CRE-3236;Colmar;Auto;2021-10-21;38000;79;5.28;1;648.21
CLI-3237;CRE-3237;Mulhouse;Consommation;2019-10-24;19937;45;6.46;0;550.37
CLI-3238;CRE-3238;Mulhouse;Habitat;2022-04-10;376683;236;3.51;0;2697.91
CLI-3239;CRE-3239;Strasbourg;Habitat;2021-01-17;269797;261;3.4;0;1798.13
CLI-3240;CRE-3240;Colmar;Habitat;2022-01-08;154717;192;3.44;0;1249.34
CLI-3241;CRE-3241;Colmar;Consommation;2022-03-17;21435;38;6.37;1;677.86
CLI-3242;CRE-3242;Epinal;Auto;2021-02-08;33701;80;5.83;1;584.99
CLI-3243;CRE-3243;Strasbourg;Habitat;2021-09-17;265018;193;3.45;1;2135.08
CLI-3244;CRE-3244;Mulhouse;Auto;2020-11-06;23243;65;5.21;1;458.5
CLI-3245;CRE-3245;Epinal;Auto;2021-01-29;42121;64;5.35;0;845.93
CLI-3246;CRE-3246;Colmar;Consommation;2019-11-23;21984;13;6.9;1;1817.48
CLI-3247;CRE-3247;Epinal;Habitat;2021-08-04;322496;207;3.99;0;2630.25
CLI-3248;CRE-3248;Mulhouse;Auto;2019-08-25;44968;71;5.38;1;834.96
CLI-3249;CRE-3249;Strasbourg;Auto;2020-08-19;19100;60;5.19;0;400.94
CLI-3250;CRE-3250;Mulhouse;Auto;2022-09-29;37469;67;5.51;0;731.28
CLI-3251;CRE-3251;Mulhouse;Consommation;2021-07-09;23303;59;6.41;1;519.44
CLI-3252;CRE-3252;Mulhouse;Habitat;2019-07-05;362824;297;3.96;1;2418.95
CLI-3253;CRE-3253;Epinal;Auto;2019-12-16;41338;59;5.87;1;902.86
CLI-3254;CRE-3254;Epinal;Auto;2019-03-21;26180;76;5.35;0;461.19
CLI-3255;CRE-3255;Colmar;Auto;2021-11-16;21777;79;5.34;0;372.57
CLI-3256;CRE-3256;Epinal;Habitat;2019-09-13;240944;230;3.68;1;1786.48
CLI-3257;CRE-3257;Epinal;Consommation;2021-05-20;13612;51;5.94;1;334.28
CLI-3258;CRE-3258;Strasbourg;Auto;2022-06-20;16482;64;5.93;0;338.98
CLI-3259;CRE-3259;Colmar;Consommation;2021-10-21;7430;21;5.88;1;390.22
CLI-3260;CRE-3260;Strasbourg;Consommation;2020-04-16;10524;26;5.56;1;453.53
CLI-3261;CRE-3261;Epinal;Habitat;2021-11-07;235536;257;3.3;1;1564.21
CLI-3262;CRE-3262;Epinal;Consommation;2022-04-14;9252;26;6.83;1;408.51
CLI-3263;CRE-3263;Colmar;Habitat;2020-11-13;319850;242;3.44;0;2238.6
CLI-3264;CRE-3264;Epinal;Consommation;2021-02-06;21511;19;6.83;1;1254.59
CLI-3265;CRE-3265;Mulhouse;Habitat;2019-06-21;205014;290;3.84;1;1362.99
CLI-3266;CRE-3266;Colmar;Habitat;2022-06-19;157439;262;3.35;1;1040.43
CLI-3267;CRE-3267;Colmar;Habitat;2021-12-05;384633;225;3.3;1;2767.22
CLI-3268;CRE-3268;Colmar;Consommation;2021-05-21;13196;54;5.52;1;305.07
CLI-3269;CRE-3269;Epinal;Habitat;2020-05-16;299962;203;3.77;1;2420.03
CLI-3270;CRE-3270;Mulhouse;Habitat;2021-04-22;399707;186;3.11;1;3184.87
CLI-3271;CRE-3271;Colmar;Auto;2020-10-17;25446;57;5.83;1;570.05
CLI-3272;CRE-3272;Strasbourg;Consommation;2021-08-28;8612;46;7.14;1;238.46
CLI-3273;CRE-3273;Mulhouse;Consommation;2019-02-04;21220;35;6.5;1;721.23
CLI-3274;CRE-3274;Strasbourg;Habitat;2021-07-05;203085;216;4.16;1;1644.24
CLI-3275;CRE-3275;Strasbourg;Consommation;2021-12-13;12113;23;5.64;1;583.58
CLI-3276;CRE-3276;Strasbourg;Habitat;2020-08-15;223315;263;3.53;0;1506.02
CLI-3277;CRE-3277;Colmar;Habitat;2019-10-13;393938;284;3.69;1;2598.46
CLI-3278;CRE-3278;Epinal;Habitat;2020-06-08;173855;232;4.04;1;1334.69
CLI-3279;CRE-3279;Strasbourg;Habitat;2022-01-08;428156;271;3.91;1;2974.99
CLI-3280;CRE-3280;Mulhouse;Consommation;2021-06-07;11387;52;5.79;1;273.92
CLI-3281;CRE-3281;Colmar;Consommation;2022-01-22;16910;30;5.76;1;644.83
CLI-3282;CRE-3282;Mulhouse;Consommation;2020-11-09;17078;47;6.59;1;457.15
CLI-3283;CRE-3283;Colmar;Auto;2020-01-25;15377;82;5.34;0;255.95
CLI-3284;CRE-3284;Mulhouse;Habitat;2022-06-01;239925;228;4.03;1;1858.05
CLI-3285;CRE-3285;Mulhouse;Habitat;2021-11-04;299408;207;3.18;1;2239.85
CLI-3286;CRE-3286;Epinal;Habitat;2021-12-01;239840;212;3.82;1;1894.81
CLI-3287;CRE-3287;Strasbourg;Auto;2022-02-09;23386;72;5.88;1;439.4
CLI-3288;CRE-3288;Epinal;Habitat;2021-03-13;175930;291;3.45;1;1110.37
CLI-3289;CRE-3289;Epinal;Consommation;2019-10-03;10505;15;6.39;0;756.27
CLI-3290;CRE-3290;Colmar;Consommation;2021-01-11;10814;29;6.61;1;432.46
CLI-3291;CRE-3291;Strasbourg;Habitat;2021-09-09;415512;215;3.27;1;3064.88
CLI-3292;CRE-3292;Strasbourg;Consommation;2022-06-12;23664;16;5.68;0;1591.01
CLI-3293;CRE-3293;Mulhouse;Consommation;2021-05-18;23009;53;6.03;0;549.75
CLI-3294;CRE-3294;Strasbourg;Habitat;2019-07-03;419247;260;3.55;1;2852.76
CLI-3295;CRE-3295;Epinal;Habitat;2020-05-17;219987;209;3.47;1;1688.7
CLI-3296;CRE-3296;Colmar;Habitat;2020-01-24;346328;211;3.46;1;2639.94
CLI-3297;CRE-3297;Strasbourg;Habitat;2020-12-20;216358;246;3.37;1;1487.11
CLI-3298;CRE-3298;Strasbourg;Consommation;2022-09-05;23732;42;6.58;0;695.18
CLI-3299;CRE-3299;Strasbourg;Auto;2020-06-14;31473;71;5.23;0;580.45
CLI-3300;CRE-3300;Epinal;Habitat;2019-09-11;420669;230;3.56;1;3076.98
CLI-3301;CRE-3301;Epinal;Habitat;2020-02-05;355413;212;3.21;1;2627.21
CLI-3302;CRE-3302;Mulhouse;Auto;2019-06-11;37807;52;5.65;1;905.07
CLI-3303;CRE-3303;Colmar;Habitat;2022-07-17;388270;219;3.92;1;3041.27
CLI-3304;CRE-3304;Epinal;Auto;2020-08-23;38026;65;5.1;0;746.63
CLI-3305;CRE-3305;Strasbourg;Habitat;2021-11-28;430318;286;3.35;1;2705.91
CLI-3306;CRE-3306;Colmar;Habitat;2020-07-17;174293;271;4.05;0;1231.39
CLI-3307;CRE-3307;Colmar;Habitat;2021-09-14;249153;230;4.03;1;1920.01
CLI-3308;CRE-3308;Colmar;Consommation;2019-08-11;8065;48;5.55;1;205.32
CLI-3309;CRE-3309;Mulhouse;Consommation;2019-03-09;20337;26;7.26;1;905.23
CLI-3310;CRE-3310;Mulhouse;Habitat;2021-08-12;188007;290;3.59;0;1210.75
CLI-3311;CRE-3311;Strasbourg;Habitat;2021-08-19;183233;293;3.69;1;1188.81
CLI-3312;CRE-3312;Strasbourg;Habitat;2022-02-14;372143;223;3.85;1;2862.76
CLI-3313;CRE-3313;Epinal;Consommation;2021-09-10;11351;12;7.38;1;1015.73
CLI-3314;CRE-3314;Strasbourg;Consommation;2020-07-06;9327;17;7.15;1;604.22
CLI-3315;CRE-3315;Strasbourg;Habitat;2020-05-26;299262;267;3.37;1;1961.26
CLI-3316;CRE-3316;Strasbourg;Habitat;2020-10-03;324805;267;3.27;0;2101.59
CLI-3317;CRE-3317;Mulhouse;Habitat;2021-03-03;350837;214;3.34;1;2615.92
CLI-3318;CRE-3318;Mulhouse;Habitat;2019-06-16;154958;202;3.75;0;1251.36
CLI-3319;CRE-3319;Mulhouse;Consommation;2020-11-06;18035;47;6.11;1;475.55
CLI-3320;CRE-3320;Epinal;Habitat;2020-06-11;270757;239;4.16;0;2071.5
CLI-3321;CRE-3321;Strasbourg;Auto;2019-10-24;32185;43;4.79;1;876.96
CLI-3322;CRE-3322;Strasbourg;Habitat;2022-05-17;257197;297;3.91;0;1704.02
CLI-3323;CRE-3323;Strasbourg;Habitat;2020-12-05;405388;270;3.42;0;2656.79
CLI-3324;CRE-3324;Mulhouse;Consommation;2021-12-17;19017;39;5.95;1;581.91
CLI-3325;CRE-3325;Colmar;Consommation;2021-04-29;6421;59;5.71;1;139.38
CLI-3326;CRE-3326;Colmar;Habitat;2021-03-23;293366;257;3.57;1;2014.27
CLI-3327;CRE-3327;Colmar;Habitat;2020-03-06;390431;265;3.39;1;2576.29
CLI-3328;CRE-3328;Colmar;Habitat;2020-12-29;296174;286;3.6;0;1924.1
CLI-3329;CRE-3329;Strasbourg;Habitat;2022-04-26;386055;298;3.74;0;2498.69
CLI-3330;CRE-3330;Colmar;Consommation;2022-01-15;23184;52;6.87;1;578.57
CLI-3331;CRE-3331;Strasbourg;Consommation;2021-05-29;23344;16;6.97;1;1594.59
CLI-3332;CRE-3332;Colmar;Habitat;2019-10-28;177883;246;4.27;1;1356.07
CLI-3333;CRE-3333;Colmar;Habitat;2020-05-26;322599;240;3.43;1;2266.26
CLI-3334;CRE-3334;Mulhouse;Auto;2021-08-30;21341;60;5.26;1;449.23
CLI-3335;CRE-3335;Strasbourg;Habitat;2021-09-29;238391;248;4.02;1;1759.86
CLI-3336;CRE-3336;Colmar;Auto;2021-09-07;42990;41;5.73;1;1253.81
CLI-3337;CRE-3337;Colmar;Auto;2020-05-12;19691;40;5.3;0;579.24
CLI-3338;CRE-3338;Strasbourg;Consommation;2021-02-06;11310;52;7.43;1;287.53
CLI-3339;CRE-3339;Epinal;Habitat;2020-01-14;399430;226;3.7;1;2998.97
CLI-3340;CRE-3340;Mulhouse;Habitat;2020-03-02;228188;248;4.04;0;1688.35
CLI-3341;CRE-3341;Mulhouse;Consommation;2022-06-26;15964;20;6.52;0;884.94
CLI-3342;CRE-3342;Colmar;Habitat;2022-03-06;237621;251;3.76;1;1691.24
CLI-3343;CRE-3343;Strasbourg;Habitat;2022-04-15;318114;257;3.69;0;2216.0
CLI-3344;CRE-3344;Colmar;Consommation;2020-06-09;22827;22;5.85;1;1148.87
CLI-3345;CRE-3345;Epinal;Consommation;2022-03-21;9146;48;5.89;0;235.43
CLI-3346;CRE-3346;Mulhouse;Habitat;2021-05-22;159709;210;3.5;1;1226.34
CLI-3347;CRE-3347;Strasbourg;Consommation;2022-08-12;19603;26;6.83;1;865.54
CLI-3348;CRE-3348;Colmar;Habitat;2020-11-23;288649;246;3.51;1;2017.67
CLI-3349;CRE-3349;Colmar;Auto;2021-07-19;43152;69;5.43;1;820.65
CLI-3350;CRE-3350;Epinal;Habitat;2019-08-14;158592;248;3.51;1;1103.37
CLI-3351;CRE-3351;Mulhouse;Consommation;2022-01-07;10154;56;6.55;1;236.75
CLI-3352;CRE-3352;Mulhouse;Consommation;2020-08-23;21792;45;7.25;1;615.93
CLI-3353;CRE-3353;Mulhouse;Habitat;2020-08-23;327803;280;3.44;1;2110.43
CLI-3354;CRE-3354;Strasbourg;Habitat;2021-02-02;417992;267;3.92;0;2930.95
CLI-3355;CRE-3355;Strasbourg;Consommation;2020-08-27;18455;32;7.08;1;685.6
CLI-3356;CRE-3356;Strasbourg;Habitat;2021-09-19;345549;274;3.81;1;2358.25
CLI-3357;CRE-3357;Colmar;Auto;2022-03-15;29328;47;4.79;0;741.07
CLI-3358;CRE-3358;Epinal;Habitat;2020-03-04;230766;241;3.49;1;1628.68
CLI-3359;CRE-3359;Colmar;Auto;2021-11-28;19013;68;4.78;1;355.34
CLI-3360;CRE-3360;Colmar;Consommation;2021-04-12;23028;33;7.32;1;838.29
CLI-3361;CRE-3361;Epinal;Habitat;2022-04-22;162041;258;3.65;1;1120.94
CLI-3362;CRE-3362;Colmar;Consommation;2022-08-26;19602;43;6.88;1;568.25
CLI-3363;CRE-3363;Epinal;Auto;2020-10-20;26346;40;5.02;1;768.86
CLI-3364;CRE-3364;Mulhouse;Consommation;2021-10-05;16694;36;6.86;0;559.16
CLI-3365;CRE-3365;Strasbourg;Habitat;2020-01-18;191782;262;3.74;1;1329.71
CLI-3366;CRE-3366;Mulhouse;Habitat;2019-04-02;280543;265;3.2;0;1806.77
CLI-3367;CRE-3367;Colmar;Habitat;2019-11-06;418532;245;3.6;1;2963.89
CLI-3368;CRE-3368;Strasbourg;Habitat;2020-03-10;434624;247;3.59;1;3059.86
CLI-3369;CRE-3369;Epinal;Consommation;2019-12-11;14950;35;7.45;1;519.96
CLI-3370;CRE-3370;Colmar;Habitat;2021-07-09;349019;298;3.25;1;2116.46
CLI-3371;CRE-3371;Strasbourg;Habitat;2020-04-10;404634;207;3.64;1;3182.14
CLI-3372;CRE-3372;Epinal;Habitat;2022-10-26;205790;229;3.88;1;1564.03
CLI-3373;CRE-3373;Colmar;Auto;2022-02-23;32343;82;5.81;1;551.02
CLI-3374;CRE-3374;Mulhouse;Consommation;2022-01-15;8340;58;6.1;1;186.19
CLI-3375;CRE-3375;Strasbourg;Consommation;2021-05-30;18853;21;7.28;1;1012.14
CLI-3376;CRE-3376;Epinal;Habitat;2021-07-01;416580;237;3.09;1;2830.42
CLI-3377;CRE-3377;Mulhouse;Habitat;2020-07-03;265576;202;3.32;1;2049.49
CLI-3378;CRE-3378;Mulhouse;Auto;2020-12-21;15960;39;5.84;1;486.9
CLI-3379;CRE-3379;Mulhouse;Consommation;2022-08-30;11518;48;6.81;1;305.32
CLI-3380;CRE-3380;Colmar;Consommation;2021-07-14;6100;26;7.11;0;270.76
CLI-3381;CRE-3381;Colmar;Habitat;2020-01-08;424074;240;3.78;1;3102.81
CLI-3382;CRE-3382;Mulhouse;Habitat;2021-08-02;307247;284;4.14;1;2141.86
CLI-3383;CRE-3383;Strasbourg;Habitat;2022-11-05;395750;186;3.6;1;3314.94
CLI-3384;CRE-3384;Strasbourg;Consommation;2021-06-11;10909;46;7.05;1;301.24
CLI-3385;CRE-3385;Strasbourg;Consommation;2021-08-20;8803;40;5.87;1;263.14
CLI-3386;CRE-3386;Mulhouse;Habitat;2019-02-17;403921;289;4.03;1;2754.15
CLI-3387;CRE-3387;Colmar;Auto;2020-11-19;40269;54;5.73;1;938.01
CLI-3388;CRE-3388;Colmar;Habitat;2019-06-29;170916;254;4.02;1;1245.47
CLI-3389;CRE-3389;Strasbourg;Consommation;2020-04-20;10838;55;6.1;1;252.15
CLI-3390;CRE-3390;Epinal;Auto;2022-09-28;19832;39;5.61;0;601.23
CLI-3391;CRE-3391;Colmar;Consommation;2021-12-06;16907;58;7.28;1;394.07
CLI-3392;CRE-3392;Strasbourg;Habitat;2021-09-29;171142;293;3.68;1;1108.94
CLI-3393;CRE-3393;Epinal;Habitat;2020-04-29;266155;239;3.28;1;1841.11
CLI-3394;CRE-3394;Strasbourg;Habitat;2019-01-29;243707;278;3.51;1;1589.49
CLI-3395;CRE-3395;Mulhouse;Habitat;2022-05-20;366418;243;4.0;1;2729.29
CLI-3396;CRE-3396;Mulhouse;Habitat;2019-05-28;418543;252;3.97;0;3045.56
CLI-3397;CRE-3397;Epinal;Habitat;2021-06-26;328982;246;3.74;1;2362.65
CLI-3398;CRE-3398;Mulhouse;Consommation;2021-12-26;13783;44;6.08;1;383.08
CLI-3399;CRE-3399;Strasbourg;Consommation;2019-08-08;14003;43;6.44;0;400.8
CLI-3400;CRE-3400;Colmar;Habitat;2019-03-10;308636;241;3.99;1;2306.86
CLI-3401;CRE-3401;Epinal;Consommation;2019-12-29;5508;33;5.72;1;193.16
CLI-3402;CRE-3402;Colmar;Consommation;2020-08-08;13438;13;5.91;1;1099.87
CLI-3403;CRE-3403;Epinal;Consommation;2020-04-23;9146;48;6.95;1;243.51
CLI-3404;CRE-3404;Strasbourg;Habitat;2019-12-12;333628;255;3.91;1;2395.42
CLI-3405;CRE-3405;Mulhouse;Habitat;2022-06-14;275998;214;4.06;1;2223.5
CLI-3406;CRE-3406;Strasbourg;Consommation;2021-01-06;6277;51;7.32;1;161.37
CLI-3407;CRE-3407;Epinal;Habitat;2022-03-02;283864;231;4.02;1;2179.79
CLI-3408;CRE-3408;Epinal;Habitat;2020-01-04;245287;281;3.58;1;1604.68
CLI-3409;CRE-3409;Strasbourg;Habitat;2021-11-20;376221;247;3.25;1;2542.09
CLI-3410;CRE-3410;Mulhouse;Auto;2021-07-24;40861;54;4.97;1;925.92
CLI-3411;CRE-3411;Mulhouse;Habitat;2021-05-11;360408;222;3.18;1;2578.54
CLI-3412;CRE-3412;Mulhouse;Habitat;2022-03-13;173097;290;4.01;1;1175.32
CLI-3413;CRE-3413;Epinal;Habitat;2019-08-29;346317;265;3.47;1;2308.29
CLI-3414;CRE-3414;Epinal;Habitat;2019-07-04;201157;274;4.12;1;1424.79
CLI-3415;CRE-3415;Mulhouse;Habitat;2021-05-09;296636;234;3.36;1;2098.26
CLI-3416;CRE-3416;Strasbourg;Consommation;2022-08-08;9702;22;7.29;1;499.94
CLI-3417;CRE-3417;Colmar;Consommation;2019-09-11;22473;52;7.35;1;569.82
CLI-3418;CRE-3418;Mulhouse;Auto;2020-08-06;36679;48;5.84;1;942.65
CLI-3419;CRE-3419;Epinal;Habitat;2019-12-04;281483;259;3.25;0;1849.16
CLI-3420;CRE-3420;Mulhouse;Habitat;2020-10-04;269772;249;3.58;1;1888.24
CLI-3421;CRE-3421;Colmar;Consommation;2020-02-26;5998;39;6.24;1;184.98
CLI-3422;CRE-3422;Strasbourg;Habitat;2019-07-04;323807;265;3.6;0;2193.33
CLI-3423;CRE-3423;Epinal;Auto;2019-09-18;19619;62;4.98;1;397.85
CLI-3424;CRE-3424;Colmar;Habitat;2022-02-15;179479;280;3.82;1;1212.34
CLI-3425;CRE-3425;Epinal;Auto;2019-12-10;16815;76;5.7;0;301.12
CLI-3426;CRE-3426;Strasbourg;Habitat;2021-05-07;343127;261;3.89;1;2426.97
CLI-3427;CRE-3427;Colmar;Habitat;2019-05-22;288923;197;4.09;1;2451.36
CLI-3428;CRE-3428;Colmar;Habitat;2020-04-28;391274;259;3.32;0;2593.24
CLI-3429;CRE-3429;Mulhouse;Habitat;2021-02-06;414656;254;3.58;0;2869.56
CLI-3430;CRE-3430;Strasbourg;Consommation;2022-02-25;21870;37;6.81;1;715.19
CLI-3431;CRE-3431;Colmar;Auto;2022-07-25;41102;57;4.77;1;884.47
CLI-3432;CRE-3432;Strasbourg;Habitat;2020-07-13;193278;268;3.91;1;1350.95
CLI-3433;CRE-3433;Epinal;Consommation;2021-11-14;6334;43;6.82;1;183.3
CLI-3434;CRE-3434;Strasbourg;Auto;2021-02-14;42842;53;5.38;1;1000.41
CLI-3435;CRE-3435;Epinal;Habitat;2020-01-04;356357;230;3.48;1;2582.81
CLI-3436;CRE-3436;Colmar;Consommation;2020-08-24;10992;50;6.87;1;282.77
CLI-3437;CRE-3437;Mulhouse;Habitat;2022-01-10;393680;216;3.35;1;2921.62
CLI-3438;CRE-3438;Epinal;Habitat;2022-05-03;446276;194;3.88;1;3743.35
CLI-3439;CRE-3439;Mulhouse;Habitat;2021-01-17;159086;299;3.69;1;1021.25
CLI-3440;CRE-3440;Epinal;Habitat;2021-02-06;281828;230;4.06;1;2178.86
CLI-3441;CRE-3441;Strasbourg;Habitat;2019-07-25;432663;293;3.12;1;2601.59
CLI-3442;CRE-3442;Colmar;Habitat;2020-06-23;176833;201;3.38;0;1377.85
CLI-3443;CRE-3443;Strasbourg;Habitat;2020-09-01;318163;210;3.61;1;2472.2
CLI-3444;CRE-3444;Mulhouse;Habitat;2022-04-24;302377;236;3.91;1;2266.5
CLI-3445;CRE-3445;Strasbourg;Consommation;2019-05-11;23801;22;6.94;1;1219.51
CLI-3446;CRE-3446;Epinal;Auto;2022-08-06;35793;47;5.2;1;916.66
CLI-3447;CRE-3447;Colmar;Habitat;2019-02-02;259841;243;3.21;1;1764.38
CLI-3448;CRE-3448;Strasbourg;Habitat;2021-10-28;383130;198;3.75;1;3132.28
CLI-3449;CRE-3449;Colmar;Auto;2022-06-09;26103;40;5.45;1;771.13
CLI-3450;CRE-3450;Mulhouse;Habitat;2021-08-01;298748;251;3.29;1;2009.3
CLI-3451;CRE-3451;Mulhouse;Consommation;2019-11-08;17644;27;6.14;0;743.76
CLI-3452;CRE-3452;Epinal;Habitat;2021-06-02;198002;200;3.72;1;1603.82
CLI-3453;CRE-3453;Epinal;Habitat;2019-11-09;277293;230;3.91;0;2109.13
CLI-3454;CRE-3454;Strasbourg;Consommation;2019-09-13;8408;30;6.87;0;328.4
CLI-3455;CRE-3455;Epinal;Habitat;2019-12-23;390524;195;3.09;1;3008.29
CLI-3456;CRE-3456;Epinal;Habitat;2022-01-20;351975;219;3.39;1;2601.52
CLI-3457;CRE-3457;Epinal;Auto;2022-11-25;29063;68;4.93;1;546.8
CLI-3458;CRE-3458;Mulhouse;Consommation;2021-01-25;12399;53;6.35;1;299.55
CLI-3459;CRE-3459;Strasbourg;Habitat;2020-04-27;206489;180;4.13;1;1857.83
CLI-3460;CRE-3460;Strasbourg;Consommation;2021-09-13;14445;14;5.92;1;1103.05
CLI-3461;CRE-3461;Strasbourg;Auto;2022-10-03;43722;68;5.09;1;828.42
CLI-3462;CRE-3462;Mulhouse;Consommation;2022-09-22;18417;52;7.14;1;463.75
CLI-3463;CRE-3463;Colmar;Consommation;2021-01-19;18714;48;6.8;1;495.92
CLI-3464;CRE-3464;Strasbourg;Consommation;2020-09-17;21492;18;6.1;1;1303.25
CLI-3465;CRE-3465;Strasbourg;Auto;2021-04-27;41710;44;5.34;0;1133.56
CLI-3466;CRE-3466;Mulhouse;Habitat;2021-05-01;440473;231;3.74;1;3279.62
CLI-3467;CRE-3467;Mulhouse;Consommation;2022-08-03;13979;26;6.42;1;612.44
CLI-3468;CRE-3468;Mulhouse;Auto;2020-07-16;19278;36;5.2;1;619.04
CLI-3469;CRE-3469;Strasbourg;Habitat;2019-05-09;264639;250;3.4;0;1808.37
CLI-3470;CRE-3470;Epinal;Consommation;2019-05-11;8402;25;6.04;1;378.37
CLI-3471;CRE-3471;Mulhouse;Habitat;2020-09-15;449422;291;3.97;1;3031.24
CLI-3472;CRE-3472;Mulhouse;Habitat;2021-06-12;334421;292;4.04;0;2271.16
CLI-3473;CRE-3473;Colmar;Consommation;2021-01-26;17507;54;6.3;1;416.12
CLI-3474;CRE-3474;Mulhouse;Auto;2020-09-10;40986;78;4.94;0;694.19
CLI-3475;CRE-3475;Mulhouse;Habitat;2019-08-01;426924;218;3.35;1;3150.2
CLI-3476;CRE-3476;Colmar;Consommation;2020-01-04;24151;25;6.42;1;1095.25
CLI-3477;CRE-3477;Strasbourg;Consommation;2019-03-21;12205;39;6.53;1;379.36
CLI-3478;CRE-3478;Strasbourg;Auto;2021-10-27;36112;59;4.82;1;757.12
CLI-3479;CRE-3479;Epinal;Consommation;2022-10-26;16326;52;6.47;0;401.99
CLI-3480;CRE-3480;Colmar;Habitat;2020-08-17;391879;268;3.52;1;2611.75
CLI-3481;CRE-3481;Epinal;Habitat;2019-02-13;193632;280;4.22;1;1372.48
CLI-3482;CRE-3482;Colmar;Auto;2021-01-13;39696;73;5.09;1;712.16
CLI-3483;CRE-3483;Colmar;Habitat;2021-12-16;299090;200;3.47;1;2360.32
CLI-3484;CRE-3484;Strasbourg;Auto;2020-09-20;38713;82;5.62;0;653.42
CLI-3485;CRE-3485;Colmar;Habitat;2019-11-13;348391;207;4.06;1;2861.77
CLI-3486;CRE-3486;Strasbourg;Auto;2020-02-11;19829;48;5.53;1;504.48
CLI-3487;CRE-3487;Epinal;Habitat;2022-02-23;410786;287;3.84;0;2745.83
CLI-3488;CRE-3488;Epinal;Consommation;2022-03-22;17340;36;7.47;1;589.61
CLI-3489;CRE-3489;Colmar;Habitat;2021-10-20;283756;207;3.71;1;2248.08
CLI-3490;CRE-3490;Mulhouse;Consommation;2020-06-19;5728;15;6.02;1;410.6
CLI-3491;CRE-3491;Epinal;Habitat;2022-01-19;387709;187;4.06;1;3385.06
