Date_Mois;Client_ID;Capital_Restant_Du;Score_Risque;Statut
2024-10-01;CLI-3189;18064.81;99;Defaut
2024-11-01;CLI-3189;17703.52;23;OK
2024-12-01;CLI-3189;17342.22;14;OK
2024-01-01;CLI-3190;345406.92;87;Retard
2024-02-01;CLI-3190;343488.0;78;OK
2024-03-01;CLI-3190;341569.07;87;Retard
2024-04-01;CLI-3190;339650.14;8;OK
2024-05-01;CLI-3190;337731.21;77;OK
2024-06-01;CLI-3190;335812.29;50;OK
2024-07-01;CLI-3190;333893.36;2;OK
2024-08-01;CLI-3190;331974.43;75;OK
2024-09-01;CLI-3190;330055.5;2;OK
2024-10-01;CLI-3190;328136.58;51;OK
2024-11-01;CLI-3190;326217.65;19;OK
2024-12-01;CLI-3190;324298.72;38;OK
2024-01-01;CLI-3191;0.0;19;OK
2024-02-01;CLI-3191;0.0;74;OK
2024-03-01;CLI-3191;0.0;96;Defaut
2024-04-01;CLI-3191;0.0;37;OK
2024-05-01;CLI-3191;0.0;39;OK
2024-06-01;CLI-3191;0.0;63;OK
2024-07-01;CLI-3191;0.0;61;OK
2024-08-01;CLI-3191;0.0;94;Retard
2024-09-01;CLI-3191;0.0;91;Retard
2024-10-01;CLI-3191;0.0;10;OK
2024-11-01;CLI-3191;0.0;70;OK
2024-12-01;CLI-3191;0.0;92;Retard
2024-01-01;CLI-3192;2848.93;46;OK
2024-02-01;CLI-3192;2564.04;13;OK
2024-03-01;CLI-3192;2279.14;33;OK
2024-04-01;CLI-3192;1994.25;65;OK
2024-05-01;CLI-3192;1709.36;59;OK
2024-06-01;CLI-3192;1424.46;43;OK
2024-07-01;CLI-3192;1139.57;53;OK
2024-08-01;CLI-3192;854.68;61;OK
2024-09-01;CLI-3192;569.79;57;OK
2024-10-01;CLI-3192;284.89;86;Retard
2024-11-01;CLI-3192;0.0;89;Retard
2024-12-01;CLI-3192;0.0;43;OK
2024-01-01;CLI-3193;351387.13;36;OK
2024-02-01;CLI-3193;349845.96;8;OK
2024-03-01;CLI-3193;348304.79;26;OK
2024-04-01;CLI-3193;346763.62;99;Defaut
2024-05-01;CLI-3193;345222.45;46;OK
2024-06-01;CLI-3193;343681.28;74;OK
2024-07-01;CLI-3193;342140.1;62;OK
2024-08-01;CLI-3193;340598.93;79;OK
2024-09-01;CLI-3193;339057.76;22;OK
2024-10-01;CLI-3193;337516.59;45;OK
2024-11-01;CLI-3193;335975.42;42;OK
2024-12-01;CLI-3193;334434.25;59;OK
2024-01-01;CLI-3194;293951.36;88;Retard
2024-02-01;CLI-3194;292803.11;14;OK
2024-03-01;CLI-3194;291654.86;58;OK
2024-04-01;CLI-3194;290506.62;56;OK
2024-05-01;CLI-3194;289358.37;9;OK
2024-06-01;CLI-3194;288210.12;33;OK
2024-07-01;CLI-3194;287061.87;6;OK
2024-08-01;CLI-3194;285913.63;77;OK
2024-09-01;CLI-3194;284765.38;51;OK
2024-10-01;CLI-3194;283617.13;32;OK
2024-11-01;CLI-3194;282468.88;41;OK
2024-12-01;CLI-3194;281320.64;33;OK
2024-01-01;CLI-3195;0.0;85;OK
2024-02-01;CLI-3195;0.0;99;Defaut
2024-03-01;CLI-3195;0.0;84;OK
2024-04-01;CLI-3195;0.0;70;OK
2024-05-01;CLI-3195;0.0;51;OK
2024-06-01;CLI-3195;0.0;65;OK
2024-07-01;CLI-3195;0.0;51;OK
2024-08-01;CLI-3195;0.0;23;OK
2024-09-01;CLI-3195;0.0;59;OK
2024-10-01;CLI-3195;0.0;75;OK
2024-11-01;CLI-3195;0.0;82;OK
2024-12-01;CLI-3195;0.0;89;Retard
2024-01-01;CLI-3196;8058.0;20;OK
2024-02-01;CLI-3196;7674.29;98;Defaut
2024-03-01;CLI-3196;7290.57;97;Defaut
2024-04-01;CLI-3196;6906.86;81;OK
2024-05-01;CLI-3196;6523.14;44;OK
2024-06-01;CLI-3196;6139.43;70;OK
2024-07-01;CLI-3196;5755.71;25;OK
2024-08-01;CLI-3196;5372.0;72;OK
2024-09-01;CLI-3196;4988.29;81;OK
2024-10-01;CLI-3196;4604.57;35;OK
2024-11-01;CLI-3196;4220.86;31;OK
2024-12-01;CLI-3196;3837.14;89;Retard
2024-01-01;CLI-3197;151308.03;72;OK
2024-02-01;CLI-3197;150620.27;50;OK
2024-03-01;CLI-3197;149932.5;77;OK
2024-04-01;CLI-3197;149244.74;44;OK
2024-05-01;CLI-3197;148556.98;27;OK
2024-06-01;CLI-3197;147869.21;19;OK
2024-07-01;CLI-3197;147181.45;78;OK
2024-08-01;CLI-3197;146493.69;22;OK
2024-09-01;CLI-3197;145805.92;81;OK
2024-10-01;CLI-3197;145118.16;69;OK
2024-11-01;CLI-3197;144430.39;19;OK
2024-12-01;CLI-3197;143742.63;94;Retard
2024-01-01;CLI-3198;0.0;28;OK
2024-02-01;CLI-3198;0.0;64;OK
2024-03-01;CLI-3198;0.0;15;OK
2024-04-01;CLI-3198;0.0;39;OK
2024-05-01;CLI-3198;0.0;80;OK
2024-06-01;CLI-3198;0.0;18;OK
2024-07-01;CLI-3198;0.0;82;OK
2024-08-01;CLI-3198;0.0;87;Retard
2024-09-01;CLI-3198;0.0;5;OK
2024-10-01;CLI-3198;0.0;26;OK
2024-11-01;CLI-3198;0.0;40;OK
2024-12-01;CLI-3198;0.0;88;Retard
2024-01-01;CLI-3199;1132.68;73;OK
2024-02-01;CLI-3199;755.12;15;OK
2024-03-01;CLI-3199;377.56;32;OK
2024-04-01;CLI-3199;0.0;12;OK
2024-05-01;CLI-3199;0.0;33;OK
2024-06-01;CLI-3199;0.0;81;OK
2024-07-01;CLI-3199;0.0;18;OK
2024-08-01;CLI-3199;0.0;27;OK
2024-09-01;CLI-3199;0.0;5;OK
2024-10-01;CLI-3199;0.0;20;OK
2024-11-01;CLI-3199;0.0;52;OK
2024-12-01;CLI-3199;0.0;80;OK
2024-01-01;CLI-3200;0.0;50;OK
2024-02-01;CLI-3200;0.0;54;OK
2024-03-01;CLI-3200;0.0;19;OK
2024-04-01;CLI-3200;0.0;13;OK
2024-05-01;CLI-3200;0.0;71;OK
2024-06-01;CLI-3200;0.0;39;OK
2024-07-01;CLI-3200;0.0;95;Retard
2024-08-01;CLI-3200;0.0;32;OK
2024-09-01;CLI-3200;0.0;22;OK
2024-10-01;CLI-3200;0.0;12;OK
2024-11-01;CLI-3200;0.0;45;OK
2024-12-01;CLI-3200;0.0;86;Retard
2024-01-01;CLI-3201;0.0;68;OK
2024-02-01;CLI-3201;0.0;57;OK
2024-03-01;CLI-3201;0.0;45;OK
2024-04-01;CLI-3201;0.0;62;OK
2024-05-01;CLI-3201;0.0;30;OK
2024-06-01;CLI-3201;0.0;5;OK
2024-07-01;CLI-3201;0.0;41;OK
2024-08-01;CLI-3201;0.0;7;OK
2024-09-01;CLI-3201;0.0;19;OK
2024-10-01;CLI-3201;0.0;13;OK
2024-11-01;CLI-3201;0.0;17;OK
2024-12-01;CLI-3201;0.0;29;OK
2024-01-01;CLI-3202;212931.46;4;OK
2024-02-01;CLI-3202;211575.21;18;OK
2024-03-01;CLI-3202;210218.96;79;OK
2024-04-01;CLI-3202;208862.71;49;OK
2024-05-01;CLI-3202;207506.45;24;OK
2024-06-01;CLI-3202;206150.2;90;Retard
2024-07-01;CLI-3202;204793.95;87;Retard
2024-08-01;CLI-3202;203437.7;93;Retard
2024-09-01;CLI-3202;202081.45;59;OK
2024-10-01;CLI-3202;200725.2;47;OK
2024-11-01;CLI-3202;199368.95;16;OK
2024-12-01;CLI-3202;198012.7;71;OK
2024-01-01;CLI-3203;331222.57;70;OK
2024-02-01;CLI-3203;329139.41;41;OK
2024-03-01;CLI-3203;327056.25;26;OK
2024-04-01;CLI-3203;324973.09;52;OK
2024-05-01;CLI-3203;322889.92;67;OK
2024-06-01;CLI-3203;320806.76;13;OK
2024-07-01;CLI-3203;318723.6;87;Retard
2024-08-01;CLI-3203;316640.44;17;OK
2024-09-01;CLI-3203;314557.28;34;OK
2024-10-01;CLI-3203;312474.12;40;OK
2024-11-01;CLI-3203;310390.96;67;OK
2024-12-01;CLI-3203;308307.8;37;OK
2024-01-01;CLI-3204;309422.19;25;OK
2024-02-01;CLI-3204;307163.63;81;OK
2024-03-01;CLI-3204;304905.08;56;OK
2024-04-01;CLI-3204;302646.52;4;OK
2024-05-01;CLI-3204;300387.96;96;Defaut
2024-06-01;CLI-3204;298129.41;39;OK
2024-07-01;CLI-3204;295870.85;82;OK
2024-08-01;CLI-3204;293612.3;31;OK
2024-09-01;CLI-3204;291353.74;31;OK
2024-10-01;CLI-3204;289095.18;76;OK
2024-11-01;CLI-3204;286836.63;84;OK
2024-12-01;CLI-3204;284578.07;28;OK
2024-01-01;CLI-3205;397496.2;86;Retard
2024-02-01;CLI-3205;395468.16;45;OK
2024-03-01;CLI-3205;393440.12;18;OK
2024-04-01;CLI-3205;391412.08;30;OK
2024-05-01;CLI-3205;389384.04;10;OK
2024-06-01;CLI-3205;387356.0;60;OK
2024-07-01;CLI-3205;385327.95;63;OK
2024-08-01;CLI-3205;383299.91;52;OK
2024-09-01;CLI-3205;381271.87;53;OK
2024-10-01;CLI-3205;379243.83;53;OK
2024-11-01;CLI-3205;377215.79;62;OK
2024-12-01;CLI-3205;375187.74;11;OK
2024-01-01;CLI-3206;845.11;45;OK
2024-02-01;CLI-3206;0.0;45;OK
2024-03-01;CLI-3206;0.0;37;OK
2024-04-01;CLI-3206;0.0;15;OK
2024-05-01;CLI-3206;0.0;62;OK
2024-06-01;CLI-3206;0.0;9;OK
2024-07-01;CLI-3206;0.0;60;OK
2024-08-01;CLI-3206;0.0;59;OK
2024-09-01;CLI-3206;0.0;85;OK
2024-10-01;CLI-3206;0.0;60;OK
2024-11-01;CLI-3206;0.0;11;OK
2024-12-01;CLI-3206;0.0;40;OK
2024-01-01;CLI-3207;240194.29;34;OK
2024-02-01;CLI-3207;238592.99;67;OK
2024-03-01;CLI-3207;236991.7;83;OK
2024-04-01;CLI-3207;235390.4;77;OK
2024-05-01;CLI-3207;233789.1;40;OK
2024-06-01;CLI-3207;232187.81;77;OK
2024-07-01;CLI-3207;230586.51;78;OK
2024-08-01;CLI-3207;228985.22;13;OK
2024-09-01;CLI-3207;227383.92;28;OK
2024-10-01;CLI-3207;225782.63;80;OK
2024-11-01;CLI-3207;224181.33;29;OK
2024-12-01;CLI-3207;222580.04;97;Defaut
2024-01-01;CLI-3208;0.0;66;OK
2024-02-01;CLI-3208;0.0;52;OK
2024-03-01;CLI-3208;0.0;42;OK
2024-04-01;CLI-3208;0.0;69;OK
2024-05-01;CLI-3208;0.0;77;OK
2024-06-01;CLI-3208;0.0;21;OK
2024-07-01;CLI-3208;0.0;80;OK
2024-08-01;CLI-3208;0.0;17;OK
2024-09-01;CLI-3208;0.0;9;OK
2024-10-01;CLI-3208;0.0;66;OK
2024-11-01;CLI-3208;0.0;40;OK
2024-12-01;CLI-3208;0.0;71;OK
2024-01-01;CLI-3209;0.0;10;OK
2024-02-01;CLI-3209;0.0;85;OK
2024-03-01;CLI-3209;0.0;77;OK
2024-04-01;CLI-3209;0.0;13;OK
2024-05-01;CLI-3209;0.0;96;Defaut
2024-06-01;CLI-3209;0.0;73;OK
2024-07-01;CLI-3209;0.0;42;OK
2024-08-01;CLI-3209;0.0;5;OK
2024-09-01;CLI-3209;0.0;76;OK
2024-10-01;CLI-3209;0.0;77;OK
2024-11-01;CLI-3209;0.0;28;OK
2024-12-01;CLI-3209;0.0;59;OK
2024-01-01;CLI-3210;116520.61;99;Defaut
2024-02-01;CLI-3210;115763.99;19;OK
2024-03-01;CLI-3210;115007.36;3;OK
2024-04-01;CLI-3210;114250.73;92;Retard
2024-05-01;CLI-3210;113494.1;16;OK
2024-06-01;CLI-3210;112737.48;79;OK
2024-07-01;CLI-3210;111980.85;83;OK
2024-08-01;CLI-3210;111224.22;12;OK
2024-09-01;CLI-3210;110467.59;47;OK
2024-10-01;CLI-3210;109710.97;70;OK
2024-11-01;CLI-3210;108954.34;33;OK
2024-12-01;CLI-3210;108197.71;9;OK
2024-01-01;CLI-3211;401645.93;91;Retard
2024-02-01;CLI-3211;399884.32;40;OK
2024-03-01;CLI-3211;398122.72;49;OK
2024-04-01;CLI-3211;396361.11;91;Retard
2024-05-01;CLI-3211;394599.51;33;OK
2024-06-01;CLI-3211;392837.9;47;OK
2024-07-01;CLI-3211;391076.3;98;Defaut
2024-08-01;CLI-3211;389314.69;33;OK
2024-09-01;CLI-3211;387553.09;38;OK
2024-10-01;CLI-3211;385791.48;26;OK
2024-11-01;CLI-3211;384029.88;93;Retard
2024-12-01;CLI-3211;382268.27;15;OK
2024-01-01;CLI-3212;0.0;77;OK
2024-02-01;CLI-3212;0.0;22;OK
2024-03-01;CLI-3212;0.0;49;OK
2024-04-01;CLI-3212;0.0;97;Defaut
2024-05-01;CLI-3212;0.0;49;OK
2024-06-01;CLI-3212;0.0;80;OK
2024-07-01;CLI-3212;0.0;15;OK
2024-08-01;CLI-3212;0.0;62;OK
2024-09-01;CLI-3212;0.0;34;OK
2024-10-01;CLI-3212;0.0;1;OK
2024-11-01;CLI-3212;0.0;62;OK
2024-12-01;CLI-3212;0.0;70;OK
2024-01-01;CLI-3213;205996.4;75;OK
2024-02-01;CLI-3213;204747.94;15;OK
2024-03-01;CLI-3213;203499.48;33;OK
2024-04-01;CLI-3213;202251.01;5;OK
2024-05-01;CLI-3213;201002.55;62;OK
2024-06-01;CLI-3213;199754.09;99;Defaut
2024-07-01;CLI-3213;198505.63;60;OK
2024-08-01;CLI-3213;197257.16;20;OK
2024-09-01;CLI-3213;196008.7;67;OK
2024-10-01;CLI-3213;194760.24;70;OK
2024-11-01;CLI-3213;193511.77;58;OK
2024-12-01;CLI-3213;192263.31;16;OK
2024-01-01;CLI-3214;206089.76;63;OK
2024-02-01;CLI-3214;205300.14;8;OK
2024-03-01;CLI-3214;204510.53;76;OK
2024-04-01;CLI-3214;203720.91;89;Retard
2024-05-01;CLI-3214;202931.3;39;OK
2024-06-01;CLI-3214;202141.68;11;OK
2024-07-01;CLI-3214;201352.07;36;OK
2024-08-01;CLI-3214;200562.45;22;OK
2024-09-01;CLI-3214;199772.83;44;OK
2024-10-01;CLI-3214;198983.22;44;OK
2024-11-01;CLI-3214;198193.6;42;OK
2024-12-01;CLI-3214;197403.99;20;OK
2024-01-01;CLI-3215;145157.34;37;OK
2024-02-01;CLI-3215;144337.24;3;OK
2024-03-01;CLI-3215;143517.14;63;OK
2024-04-01;CLI-3215;142697.04;89;Retard
2024-05-01;CLI-3215;141876.94;89;Retard
2024-06-01;CLI-3215;141056.85;22;OK
2024-07-01;CLI-3215;140236.75;8;OK
2024-08-01;CLI-3215;139416.65;37;OK
2024-09-01;CLI-3215;138596.55;87;Retard
2024-10-01;CLI-3215;137776.45;32;OK
2024-11-01;CLI-3215;136956.36;52;OK
2024-12-01;CLI-3215;136136.26;25;OK
2024-01-01;CLI-3216;4787.66;85;OK
2024-02-01;CLI-3216;4488.43;67;OK
2024-03-01;CLI-3216;4189.2;81;OK
2024-04-01;CLI-3216;3889.97;79;OK
2024-05-01;CLI-3216;3590.74;21;OK
2024-06-01;CLI-3216;3291.51;60;OK
2024-07-01;CLI-3216;2992.29;7;OK
2024-08-01;CLI-3216;2693.06;63;OK
2024-09-01;CLI-3216;2393.83;43;OK
2024-10-01;CLI-3216;2094.6;20;OK
2024-11-01;CLI-3216;1795.37;67;OK
2024-12-01;CLI-3216;1496.14;13;OK
2024-01-01;CLI-3217;322947.76;86;Retard
2024-02-01;CLI-3217;321202.09;33;OK
2024-03-01;CLI-3217;319456.43;71;OK
2024-04-01;CLI-3217;317710.77;79;OK
2024-05-01;CLI-3217;315965.1;6;OK
2024-06-01;CLI-3217;314219.44;59;OK
2024-07-01;CLI-3217;312473.78;49;OK
2024-08-01;CLI-3217;310728.11;53;OK
2024-09-01;CLI-3217;308982.45;78;OK
2024-10-01;CLI-3217;307236.79;5;OK
2024-11-01;CLI-3217;305491.12;74;OK
2024-12-01;CLI-3217;303745.46;50;OK
2024-01-01;CLI-3218;299344.28;92;Retard
2024-02-01;CLI-3218;298065.03;78;OK
2024-03-01;CLI-3218;296785.78;20;OK
2024-04-01;CLI-3218;295506.53;17;OK
2024-05-01;CLI-3218;294227.28;38;OK
2024-06-01;CLI-3218;292948.03;88;Retard
2024-07-01;CLI-3218;291668.78;28;OK
2024-08-01;CLI-3218;290389.54;68;OK
2024-09-01;CLI-3218;289110.29;61;OK
2024-10-01;CLI-3218;287831.04;58;OK
2024-11-01;CLI-3218;286551.79;25;OK
2024-12-01;CLI-3218;285272.54;97;Defaut
2024-01-01;CLI-3219;5704.29;42;OK
2024-02-01;CLI-3219;5531.43;34;OK
2024-03-01;CLI-3219;5358.57;91;Retard
2024-04-01;CLI-3219;5185.71;84;OK
2024-05-01;CLI-3219;5012.86;92;Retard
2024-06-01;CLI-3219;4840.0;21;OK
2024-07-01;CLI-3219;4667.14;96;Defaut
2024-08-01;CLI-3219;4494.29;70;OK
2024-09-01;CLI-3219;4321.43;24;OK
2024-10-01;CLI-3219;4148.57;42;OK
2024-11-01;CLI-3219;3975.71;50;OK
2024-12-01;CLI-3219;3802.86;40;OK
2024-01-01;CLI-3220;2756.18;91;Retard
2024-02-01;CLI-3220;2449.94;59;OK
2024-03-01;CLI-3220;2143.7;54;OK
2024-04-01;CLI-3220;1837.45;92;Retard
2024-05-01;CLI-3220;1531.21;43;OK
2024-06-01;CLI-3220;1224.97;43;OK
2024-07-01;CLI-3220;918.73;47;OK
2024-08-01;CLI-3220;612.48;57;OK
2024-09-01;CLI-3220;306.24;84;OK
2024-10-01;CLI-3220;0.0;18;OK
2024-11-01;CLI-3220;0.0;57;OK
2024-12-01;CLI-3220;0.0;20;OK
2024-01-01;CLI-3221;307189.1;32;OK
2024-02-01;CLI-3221;305154.74;26;OK
2024-03-01;CLI-3221;303120.37;56;OK
2024-04-01;CLI-3221;301086.01;5;OK
2024-05-01;CLI-3221;299051.64;32;OK
2024-06-01;CLI-3221;297017.28;7;OK
2024-07-01;CLI-3221;294982.91;10;OK
2024-08-01;CLI-3221;292948.55;21;OK
2024-09-01;CLI-3221;290914.18;73;OK
2024-10-01;CLI-3221;288879.82;4;OK
2024-11-01;CLI-3221;286845.45;31;OK
2024-12-01;CLI-3221;284811.09;99;Defaut
2024-01-01;CLI-3222;0.0;23;OK
2024-02-01;CLI-3222;0.0;26;OK
2024-03-01;CLI-3222;0.0;43;OK
2024-04-01;CLI-3222;0.0;40;OK
2024-05-01;CLI-3222;0.0;76;OK
2024-06-01;CLI-3222;0.0;4;OK
2024-07-01;CLI-3222;0.0;16;OK
2024-08-01;CLI-3222;0.0;56;OK
2024-09-01;CLI-3222;0.0;27;OK
2024-10-01;CLI-3222;0.0;29;OK
2024-11-01;CLI-3222;0.0;49;OK
2024-12-01;CLI-3222;0.0;66;OK
2024-01-01;CLI-3223;283173.69;16;OK
2024-02-01;CLI-3223;281457.49;6;OK
2024-03-01;CLI-3223;279741.28;84;OK
2024-04-01;CLI-3223;278025.08;96;Defaut
2024-05-01;CLI-3223;276308.87;85;OK
2024-06-01;CLI-3223;274592.67;28;OK
2024-07-01;CLI-3223;272876.47;98;Defaut
2024-08-01;CLI-3223;271160.26;2;OK
2024-09-01;CLI-3223;269444.06;6;OK
2024-10-01;CLI-3223;267727.85;20;OK
2024-11-01;CLI-3223;266011.65;92;Retard
2024-12-01;CLI-3223;264295.45;57;OK
2024-01-01;CLI-3224;153169.58;24;OK
2024-02-01;CLI-3224;152457.17;26;OK
2024-03-01;CLI-3224;151744.75;83;OK
2024-04-01;CLI-3224;151032.33;90;Retard
2024-05-01;CLI-3224;150319.92;25;OK
2024-06-01;CLI-3224;149607.5;66;OK
2024-07-01;CLI-3224;148895.08;13;OK
2024-08-01;CLI-3224;148182.67;35;OK
2024-09-01;CLI-3224;147470.25;3;OK
2024-10-01;CLI-3224;146757.83;47;OK
2024-11-01;CLI-3224;146045.42;38;OK
2024-12-01;CLI-3224;145333.0;51;OK
2024-01-01;CLI-3225;318654.61;98;Defaut
2024-02-01;CLI-3225;316833.73;28;OK
2024-03-01;CLI-3225;315012.84;79;OK
2024-04-01;CLI-3225;313191.96;67;OK
2024-05-01;CLI-3225;311371.08;28;OK
2024-06-01;CLI-3225;309550.19;66;OK
2024-07-01;CLI-3225;307729.31;67;OK
2024-08-01;CLI-3225;305908.43;58;OK
2024-09-01;CLI-3225;304087.54;44;OK
2024-10-01;CLI-3225;302266.66;44;OK
2024-11-01;CLI-3225;300445.78;28;OK
2024-12-01;CLI-3225;298624.89;56;OK
2024-01-01;CLI-3226;313256.6;28;OK
2024-02-01;CLI-3226;312096.39;61;OK
2024-03-01;CLI-3226;310936.18;2;OK
2024-04-01;CLI-3226;309775.97;7;OK
2024-05-01;CLI-3226;308615.76;20;OK
2024-06-01;CLI-3226;307455.55;2;OK
2024-07-01;CLI-3226;306295.34;78;OK
2024-08-01;CLI-3226;305135.13;48;OK
2024-09-01;CLI-3226;303974.92;18;OK
2024-10-01;CLI-3226;302814.71;22;OK
2024-11-01;CLI-3226;301654.5;44;OK
2024-12-01;CLI-3226;300494.29;19;OK
2024-01-01;CLI-3227;266950.58;55;OK
2024-02-01;CLI-3227;265615.83;65;OK
2024-03-01;CLI-3227;264281.07;22;OK
2024-04-01;CLI-3227;262946.32;41;OK
2024-05-01;CLI-3227;261611.57;49;OK
2024-06-01;CLI-3227;260276.81;88;Retard
2024-07-01;CLI-3227;258942.06;85;OK
2024-08-01;CLI-3227;257607.31;97;Defaut
2024-09-01;CLI-3227;256272.56;47;OK
2024-10-01;CLI-3227;254937.8;2;OK
2024-11-01;CLI-3227;253603.05;11;OK
2024-12-01;CLI-3227;252268.3;20;OK
2024-01-01;CLI-3228;196626.16;79;OK
2024-02-01;CLI-3228;195476.3;37;OK
2024-03-01;CLI-3228;194326.44;49;OK
2024-04-01;CLI-3228;193176.58;25;OK
2024-05-01;CLI-3228;192026.72;98;Defaut
2024-06-01;CLI-3228;190876.86;96;Defaut
2024-07-01;CLI-3228;189727.0;57;OK
2024-08-01;CLI-3228;188577.13;64;OK
2024-09-01;CLI-3228;187427.27;21;OK
2024-10-01;CLI-3228;186277.41;71;OK
2024-11-01;CLI-3228;185127.55;61;OK
2024-12-01;CLI-3228;183977.69;98;Defaut
2024-01-01;CLI-3229;0.0;1;OK
2024-02-01;CLI-3229;0.0;51;OK
2024-03-01;CLI-3229;0.0;84;OK
2024-04-01;CLI-3229;0.0;82;OK
2024-05-01;CLI-3229;0.0;33;OK
2024-06-01;CLI-3229;0.0;11;OK
2024-07-01;CLI-3229;0.0;17;OK
2024-08-01;CLI-3229;0.0;53;OK
2024-09-01;CLI-3229;0.0;42;OK
2024-10-01;CLI-3229;0.0;42;OK
2024-11-01;CLI-3229;0.0;56;OK
2024-12-01;CLI-3229;0.0;48;OK
2024-01-01;CLI-3230;593.64;23;OK
2024-02-01;CLI-3230;296.82;66;OK
2024-03-01;CLI-3230;0.0;37;OK
2024-04-01;CLI-3230;0.0;91;Retard
2024-05-01;CLI-3230;0.0;48;OK
2024-06-01;CLI-3230;0.0;82;OK
2024-07-01;CLI-3230;0.0;23;OK
2024-08-01;CLI-3230;0.0;40;OK
2024-09-01;CLI-3230;0.0;9;OK
2024-10-01;CLI-3230;0.0;18;OK
2024-11-01;CLI-3230;0.0;36;OK
2024-12-01;CLI-3230;0.0;31;OK
2024-01-01;CLI-3231;289743.69;55;OK
2024-02-01;CLI-3231;287944.04;6;OK
2024-03-01;CLI-3231;286144.39;31;OK
2024-04-01;CLI-3231;284344.74;87;Retard
2024-05-01;CLI-3231;282545.09;43;OK
2024-06-01;CLI-3231;280745.44;17;OK
2024-07-01;CLI-3231;278945.79;67;OK
2024-08-01;CLI-3231;277146.14;67;OK
2024-09-01;CLI-3231;275346.49;96;Defaut
2024-10-01;CLI-3231;273546.84;53;OK
2024-11-01;CLI-3231;271747.19;95;Retard
2024-12-01;CLI-3231;269947.54;63;OK
2024-01-01;CLI-3232;136171.52;52;OK
2024-02-01;CLI-3232;135555.36;62;OK
2024-03-01;CLI-3232;134939.2;9;OK
2024-04-01;CLI-3232;134323.04;74;OK
2024-05-01;CLI-3232;133706.88;25;OK
2024-06-01;CLI-3232;133090.71;25;OK
2024-07-01;CLI-3232;132474.55;18;OK
2024-08-01;CLI-3232;131858.39;89;Retard
2024-09-01;CLI-3232;131242.23;10;OK
2024-10-01;CLI-3232;130626.07;10;OK
2024-11-01;CLI-3232;130009.91;29;OK
2024-12-01;CLI-3232;129393.75;96;Defaut
2024-01-01;CLI-3233;0.0;2;OK
2024-02-01;CLI-3233;0.0;62;OK
2024-03-01;CLI-3233;0.0;42;OK
2024-04-01;CLI-3233;0.0;66;OK
2024-05-01;CLI-3233;0.0;24;OK
2024-06-01;CLI-3233;0.0;62;OK
2024-07-01;CLI-3233;0.0;78;OK
2024-08-01;CLI-3233;0.0;80;OK
2024-09-01;CLI-3233;0.0;17;OK
2024-10-01;CLI-3233;0.0;45;OK
2024-11-01;CLI-3233;0.0;37;OK
2024-12-01;CLI-3233;0.0;71;OK
2024-01-01;CLI-3234;4663.23;46;OK
2024-02-01;CLI-3234;4080.33;57;OK
2024-03-01;CLI-3234;3497.42;47;OK
2024-04-01;CLI-3234;2914.52;46;OK
2024-05-01;CLI-3234;2331.62;94;Retard
2024-06-01;CLI-3234;1748.71;81;OK
2024-07-01;CLI-3234;1165.81;67;OK
2024-08-01;CLI-3234;582.9;59;OK
2024-09-01;CLI-3234;0.0;90;Retard
2024-10-01;CLI-3234;0.0;76;OK
2024-11-01;CLI-3234;0.0;39;OK
2024-12-01;CLI-3234;0.0;63;OK
2024-01-01;CLI-3235;182118.71;80;OK
2024-02-01;CLI-3235;181381.38;81;OK
2024-03-01;CLI-3235;180644.06;15;OK
2024-04-01;CLI-3235;179906.74;79;OK
2024-05-01;CLI-3235;179169.41;66;OK
2024-06-01;CLI-3235;178432.09;66;OK
2024-07-01;CLI-3235;177694.77;53;OK
2024-08-01;CLI-3235;176957.45;50;OK
2024-09-01;CLI-3235;176220.12;43;OK
2024-10-01;CLI-3235;175482.8;26;OK
2024-11-01;CLI-3235;174745.48;23;OK
2024-12-01;CLI-3235;174008.16;53;OK
2024-01-01;CLI-3236;25012.66;58;OK
2024-02-01;CLI-3236;24531.65;67;OK
2024-03-01;CLI-3236;24050.63;40;OK
2024-04-01;CLI-3236;23569.62;84;OK
2024-05-01;CLI-3236;23088.61;61;OK
2024-06-01;CLI-3236;22607.59;7;OK
2024-07-01;CLI-3236;22126.58;99;Defaut
2024-08-01;CLI-3236;21645.57;18;OK
2024-09-01;CLI-3236;21164.56;42;OK
2024-10-01;CLI-3236;20683.54;67;OK
2024-11-01;CLI-3236;20202.53;71;OK
2024-12-01;CLI-3236;19721.52;34;OK
2024-01-01;CLI-3237;0.0;98;Defaut
2024-02-01;CLI-3237;0.0;46;OK
2024-03-01;CLI-3237;0.0;74;OK
2024-04-01;CLI-3237;0.0;44;OK
2024-05-01;CLI-3237;0.0;13;OK
2024-06-01;CLI-3237;0.0;87;Retard
2024-07-01;CLI-3237;0.0;36;OK
2024-08-01;CLI-3237;0.0;40;OK
2024-09-01;CLI-3237;0.0;27;OK
2024-10-01;CLI-3237;0.0;80;OK
2024-11-01;CLI-3237;0.0;88;Retard
2024-12-01;CLI-3237;0.0;98;Defaut
2024-01-01;CLI-3238;341568.48;38;OK
2024-02-01;CLI-3238;339972.37;8;OK
2024-03-01;CLI-3238;338376.25;39;OK
2024-04-01;CLI-3238;336780.14;10;OK
2024-05-01;CLI-3238;335184.03;49;OK
2024-06-01;CLI-3238;333587.91;5;OK
